Episode 344, Goal reached at timestep: 137, States explored: 75, Total reward: -31.556965466746714
Episode 345, Goal reached at timestep: 126, States explored: 75, Total reward: -33.10380505411517
Episode 346, Goal reached at timestep: 260, States explored: 75, Total reward: -56.45930252617161
Episode 347, Goal reached at timestep: 171, States explored: 75, Total reward: -58.96598388408294
Episode 348, Goal reached at timestep: 468, States explored: 75, Total reward: -110.14117439173982
Episode 349, Goal reached at timestep: 297, States explored: 75, Total reward: -68.22094611799845
Episode 350, Goal reached at timestep: 161, States explored: 75, Total reward: -36.39606396571717
Episode 351, Goal reached at timestep: 179, States explored: 75, Total reward: -33.456422838399945
Episode 352, Goal reached at timestep: 100, States explored: 75, Total reward: -27.7794465361345
Episode 353, Goal reached at timestep: 618, States explored: 75, Total reward: -117.27349144834943
Episode 354, Goal reached at timestep: 700, States explored: 75, Total reward: -142.44955523594442
Episode 355, Goal reached at timestep: 223, States explored: 75, Total reward: -57.83117202839931
Episode 356, Goal reached at timestep: 77, States explored: 75, Total reward: -16.94237418429769
Episode 357, Goal reached at timestep: 469, States explored: 75, Total reward: -163.894341586744
Episode 358, Goal reached at timestep: 271, States explored: 75, Total reward: -61.105287476648854
Episode 359, Goal reached at timestep: 105, States explored: 75, Total reward: -23.290790713525123
Episode 360, Goal reached at timestep: 171, States explored: 75, Total reward: -52.62023161565585
Episode 361, Goal reached at timestep: 114, States explored: 75, Total reward: -28.361967169610292
Episode 362, Goal reached at timestep: 191, States explored: 75, Total reward: -40.494779496083005
Episode 363, Goal reached at timestep: 56, States explored: 75, Total reward: -11.981382018454926
Episode 364, Goal reached at timestep: 235, States explored: 75, Total reward: -56.021540490463515
Episode 365, Goal reached at timestep: 165, States explored: 75, Total reward: -34.81613678162961
Episode 366, Goal reached at timestep: 141, States explored: 75, Total reward: -36.39896901021534
Episode 367, Goal reached at timestep: 220, States explored: 75, Total reward: -40.04570040735599
Episode 368, Goal reached at timestep: 272, States explored: 75, Total reward: -55.62787090773816
Episode 369, Goal reached at timestep: 232, States explored: 75, Total reward: -53.7528835566864
Episode 370, Goal reached at timestep: 88, States explored: 75, Total reward: -20.77395760834048
Episode 371, Goal reached at timestep: 1906, States explored: 75, Total reward: -354.857785553083
Episode 372, Goal reached at timestep: 189, States explored: 75, Total reward: -47.062903641498146
Episode 373, Goal reached at timestep: 372, States explored: 75, Total reward: -94.94322300639087
Episode 374, Goal reached at timestep: 241, States explored: 75, Total reward: -54.73715473400823
Episode 375, Goal reached at timestep: 95, States explored: 75, Total reward: -21.592529862190506
Episode 376, Goal reached at timestep: 243, States explored: 75, Total reward: -57.1845645216702
Episode 377, Goal reached at timestep: 210, States explored: 75, Total reward: -66.14163788322482
Episode 378, Goal reached at timestep: 201, States explored: 75, Total reward: -39.48359424679576
Episode 379, Goal reached at timestep: 76, States explored: 75, Total reward: -15.238962373028283
Episode 380, Goal reached at timestep: 296, States explored: 75, Total reward: -64.510160263529
Episode 381, Goal reached at timestep: 709, States explored: 75, Total reward: -147.1788737293784
Episode 382, Goal reached at timestep: 422, States explored: 75, Total reward: -102.20437304804109
Episode 383, Goal reached at timestep: 213, States explored: 75, Total reward: -44.182069510288365
Episode 384, Goal reached at timestep: 705, States explored: 75, Total reward: -174.32922886800276
Episode 385, Goal reached at timestep: 232, States explored: 75, Total reward: -47.57442733993387
Episode 386, Goal reached at timestep: 235, States explored: 75, Total reward: -69.56874135405792
Episode 387, Goal reached at timestep: 649, States explored: 75, Total reward: -122.17437774514477
Episode 388, Goal reached at timestep: 170, States explored: 75, Total reward: -36.2668469768162
Episode 389, Goal reached at timestep: 113, States explored: 75, Total reward: -21.913058612660983
Episode 390, Goal reached at timestep: 258, States explored: 75, Total reward: -69.9072633009738
Episode 391, Goal reached at timestep: 596, States explored: 75, Total reward: -102.09598678144714
Episode 392, Goal reached at timestep: 186, States explored: 75, Total reward: -41.79209106754744
Episode 393, Goal reached at timestep: 124, States explored: 75, Total reward: -33.16015191856749
Episode 394, Goal reached at timestep: 224, States explored: 75, Total reward: -48.526939503299765
Episode 395, Goal reached at timestep: 158, States explored: 75, Total reward: -44.95783570522699
Episode 396, Goal reached at timestep: 118, States explored: 75, Total reward: -25.971514617994853
Episode 397, Goal reached at timestep: 315, States explored: 75, Total reward: -73.94493264100238
Episode 398, Goal reached at timestep: 104, States explored: 75, Total reward: -24.881850966517938
Episode 399, Goal reached at timestep: 128, States explored: 75, Total reward: -30.176905807050087
Episode 400, Goal reached at timestep: 614, States explored: 75, Total reward: -115.76598812732576
Episode 401, Goal reached at timestep: 216, States explored: 75, Total reward: -48.95065665306194
Episode 402, Goal reached at timestep: 368, States explored: 75, Total reward: -94.21960569694387
Episode 403, Goal reached at timestep: 148, States explored: 75, Total reward: -35.47182174099989
Episode 404, Goal reached at timestep: 196, States explored: 75, Total reward: -36.34067483583255
Episode 405, Goal reached at timestep: 207, States explored: 75, Total reward: -43.39328772466727
Episode 406, Goal reached at timestep: 152, States explored: 75, Total reward: -30.310939760786354
Episode 407, Goal reached at timestep: 482, States explored: 75, Total reward: -133.21863145951212
Episode 408, Goal reached at timestep: 339, States explored: 75, Total reward: -71.21842518821512
Episode 409, Goal reached at timestep: 299, States explored: 75, Total reward: -68.17121328139237
Episode 410, Goal reached at timestep: 266, States explored: 75, Total reward: -65.55995234744216
Episode 411, Goal reached at timestep: 757, States explored: 75, Total reward: -174.49862772481285
Episode 412, Goal reached at timestep: 438, States explored: 75, Total reward: -106.9620494896768
Episode 413, Goal reached at timestep: 141, States explored: 75, Total reward: -32.569176669109304
Episode 414, Goal reached at timestep: 133, States explored: 75, Total reward: -30.65219652255898
Episode 415, Goal reached at timestep: 1009, States explored: 75, Total reward: -190.91545405498817
Episode 416, Goal reached at timestep: 502, States explored: 75, Total reward: -103.05047785806775
Episode 417, Goal reached at timestep: 333, States explored: 75, Total reward: -69.60507938543684
Episode 418, Goal reached at timestep: 523, States explored: 75, Total reward: -105.91485776627106
Episode 419, Goal reached at timestep: 89, States explored: 75, Total reward: -18.370570074411937
Episode 420, Goal reached at timestep: 412, States explored: 75, Total reward: -86.51411564331657
Episode 421, Goal reached at timestep: 312, States explored: 75, Total reward: -97.47964551342295
Episode 422, Goal reached at timestep: 443, States explored: 75, Total reward: -108.37461020861899
Episode 423, Goal reached at timestep: 68, States explored: 75, Total reward: -16.432363786610566
Episode 424, Goal reached at timestep: 135, States explored: 75, Total reward: -29.852765231190457
Episode 425, Goal reached at timestep: 164, States explored: 75, Total reward: -44.25884973906949
Episode 426, Goal reached at timestep: 70, States explored: 75, Total reward: -16.8643827200813
Episode 427, Goal reached at timestep: 83, States explored: 75, Total reward: -20.033423913083112
Episode 428, Goal reached at timestep: 274, States explored: 75, Total reward: -67.22015155674957
Episode 429, Goal reached at timestep: 445, States explored: 75, Total reward: -85.57610150233172
Episode 430, Goal reached at timestep: 360, States explored: 75, Total reward: -131.4744461896163
Episode 431, Goal reached at timestep: 99, States explored: 75, Total reward: -21.412552209274317
Episode 432, Goal reached at timestep: 167, States explored: 75, Total reward: -33.57346622015178
Episode 433, Goal reached at timestep: 684, States explored: 75, Total reward: -154.0485883559435
Episode 434, Goal reached at timestep: 136, States explored: 75, Total reward: -40.43903066228235
Episode 435, Goal reached at timestep: 76, States explored: 75, Total reward: -14.315964799535584
Episode 436, Goal reached at timestep: 187, States explored: 75, Total reward: -37.093968580717714
Episode 437, Goal reached at timestep: 220, States explored: 75, Total reward: -56.04121889070779
Episode 438, Goal reached at timestep: 361, States explored: 75, Total reward: -87.98802060118899
Episode 439, Goal reached at timestep: 171, States explored: 75, Total reward: -32.661818783739164
Episode 440, Goal reached at timestep: 261, States explored: 75, Total reward: -66.40814911686012
Episode 441, Goal reached at timestep: 438, States explored: 75, Total reward: -108.94495122589505
Episode 442, Goal reached at timestep: 221, States explored: 75, Total reward: -65.91940297461639
Episode 443, Goal reached at timestep: 522, States explored: 75, Total reward: -129.57783876946834
Episode 444, Goal reached at timestep: 265, States explored: 75, Total reward: -66.15870633672215
Episode 445, Goal reached at timestep: 487, States explored: 75, Total reward: -91.59806444605489
Episode 446, Goal reached at timestep: 616, States explored: 75, Total reward: -165.6255546410401
Episode 447, Goal reached at timestep: 242, States explored: 75, Total reward: -50.80323295413751
Episode 448, Goal reached at timestep: 941, States explored: 75, Total reward: -186.3002735777598
Episode 449, Goal reached at timestep: 352, States explored: 76, Total reward: -82.18266817912175
Episode 450, Goal reached at timestep: 309, States explored: 76, Total reward: -70.9821782809854
Episode 451, Goal reached at timestep: 197, States explored: 76, Total reward: -36.88528073862002
Episode 452, Goal reached at timestep: 556, States explored: 76, Total reward: -119.8636848764172
Episode 453, Goal reached at timestep: 183, States explored: 76, Total reward: -51.49341317639301
Episode 454, Goal reached at timestep: 117, States explored: 76, Total reward: -31.173569757956766
Episode 455, Goal reached at timestep: 821, States explored: 76, Total reward: -174.15734796825757
Episode 456, Goal reached at timestep: 77, States explored: 76, Total reward: -19.180020745381192
Episode 457, Goal reached at timestep: 150, States explored: 76, Total reward: -29.10503737578485
Episode 458, Goal reached at timestep: 298, States explored: 76, Total reward: -56.895913732333796
Episode 459, Goal reached at timestep: 293, States explored: 76, Total reward: -64.53149603936204
Episode 460, Goal reached at timestep: 170, States explored: 76, Total reward: -39.474817364568345
Episode 461, Goal reached at timestep: 139, States explored: 76, Total reward: -36.10771272614433
Episode 462, Goal reached at timestep: 477, States explored: 77, Total reward: -227.46945451147255
Episode 463, Goal reached at timestep: 384, States explored: 77, Total reward: -72.3873702923393
Episode 464, Goal reached at timestep: 225, States explored: 77, Total reward: -46.96815970366371
Episode 465, Goal reached at timestep: 51, States explored: 77, Total reward: -11.790448948760947
Episode 466, Goal reached at timestep: 412, States explored: 77, Total reward: -100.74755298565847
Episode 467, Goal reached at timestep: 563, States explored: 77, Total reward: -103.1683118955873
Episode 468, Goal reached at timestep: 271, States explored: 77, Total reward: -54.356076129612525
Episode 469, Goal reached at timestep: 157, States explored: 77, Total reward: -44.31269158067776
Episode 470, Goal reached at timestep: 291, States explored: 77, Total reward: -68.35905575316598
Episode 471, Goal reached at timestep: 331, States explored: 77, Total reward: -95.34019284521263
Episode 472, Goal reached at timestep: 90, States explored: 77, Total reward: -17.367337134843684
Episode 473, Goal reached at timestep: 358, States explored: 77, Total reward: -78.14907536029666
Episode 474, Goal reached at timestep: 341, States explored: 77, Total reward: -65.20284514631341
Episode 475, Goal reached at timestep: 259, States explored: 77, Total reward: -52.05541619638626
Episode 476, Goal reached at timestep: 310, States explored: 77, Total reward: -78.81912213110063
Episode 477, Goal reached at timestep: 121, States explored: 77, Total reward: -22.602428613013135
Episode 478, Goal reached at timestep: 110, States explored: 77, Total reward: -26.23632921726944
Episode 479, Goal reached at timestep: 145, States explored: 77, Total reward: -35.2493955320497
Episode 480, Goal reached at timestep: 332, States explored: 77, Total reward: -85.44796242072793
Episode 481, Goal reached at timestep: 234, States explored: 77, Total reward: -56.49325021367911
Episode 482, Goal reached at timestep: 285, States explored: 77, Total reward: -71.01037411151124
Episode 483, Goal reached at timestep: 569, States explored: 77, Total reward: -110.07826157346625
Episode 484, Goal reached at timestep: 656, States explored: 77, Total reward: -154.50781343930782
Episode 485, Goal reached at timestep: 274, States explored: 77, Total reward: -72.94127558395999
Episode 486, Goal reached at timestep: 174, States explored: 77, Total reward: -48.59680442361617
Episode 487, Goal reached at timestep: 110, States explored: 77, Total reward: -25.50839794784051
Episode 488, Goal reached at timestep: 127, States explored: 77, Total reward: -26.59002853383448
Episode 489, Goal reached at timestep: 448, States explored: 77, Total reward: -80.1650152641663
Episode 490, Goal reached at timestep: 319, States explored: 77, Total reward: -81.20205013146717
Episode 491, Goal reached at timestep: 98, States explored: 77, Total reward: -24.42354472362567
Episode 492, Goal reached at timestep: 524, States explored: 77, Total reward: -120.53551747998922
Episode 493, Goal reached at timestep: 365, States explored: 77, Total reward: -80.21258212354985
Episode 494, Goal reached at timestep: 234, States explored: 77, Total reward: -45.7026588748726
Episode 495, Goal reached at timestep: 176, States explored: 77, Total reward: -39.21351031617837
Episode 496, Goal reached at timestep: 365, States explored: 77, Total reward: -121.22549752327241
Episode 497, Goal reached at timestep: 582, States explored: 77, Total reward: -179.35439817705984
Episode 498, Goal reached at timestep: 318, States explored: 77, Total reward: -67.40329696678413
Episode 499, Goal reached at timestep: 139, States explored: 77, Total reward: -30.675208981583047
Episode 500, Goal reached at timestep: 317, States explored: 77, Total reward: -69.74251709755671
Episode 501, Goal reached at timestep: 119, States explored: 77, Total reward: -31.69606469489709
Episode 502, Goal reached at timestep: 199, States explored: 77, Total reward: -45.3140424727877
Episode 503, Goal reached at timestep: 1106, States explored: 77, Total reward: -209.81548633235727
Episode 504, Goal reached at timestep: 270, States explored: 77, Total reward: -53.32135712373925
Episode 505, Goal reached at timestep: 712, States explored: 77, Total reward: -132.68632353043358
Episode 506, Goal reached at timestep: 294, States explored: 77, Total reward: -57.560096568975325
Episode 507, Goal reached at timestep: 174, States explored: 77, Total reward: -42.04719672985074
Episode 508, Goal reached at timestep: 303, States explored: 77, Total reward: -74.01373128088743
Episode 509, Goal reached at timestep: 237, States explored: 77, Total reward: -68.2633537773994
Episode 510, Goal reached at timestep: 195, States explored: 77, Total reward: -47.6468641323583
Episode 511, Goal reached at timestep: 624, States explored: 77, Total reward: -189.91100661882643
Episode 512, Goal reached at timestep: 358, States explored: 77, Total reward: -76.75095236532965
Episode 513, Goal reached at timestep: 636, States explored: 77, Total reward: -125.15822703279325
Episode 514, Goal reached at timestep: 196, States explored: 77, Total reward: -34.70493071437674
Episode 515, Goal reached at timestep: 446, States explored: 77, Total reward: -95.22012537383897
Episode 516, Goal reached at timestep: 258, States explored: 77, Total reward: -54.32585156999177
Episode 517, Goal reached at timestep: 96, States explored: 77, Total reward: -29.653496216484942
Episode 518, Goal reached at timestep: 190, States explored: 77, Total reward: -40.589141408123744
Episode 519, Goal reached at timestep: 238, States explored: 77, Total reward: -55.55644334041371
Episode 520, Goal reached at timestep: 393, States explored: 77, Total reward: -87.3543016428801
Episode 521, Goal reached at timestep: 299, States explored: 80, Total reward: -103.71264461837659
Episode 522, Goal reached at timestep: 96, States explored: 80, Total reward: -22.971702775066543
Episode 523, Goal reached at timestep: 150, States explored: 80, Total reward: -29.329159802481225
Episode 524, Goal reached at timestep: 276, States explored: 80, Total reward: -83.24045524523038
Episode 525, Goal reached at timestep: 373, States explored: 80, Total reward: -95.25589475823185
Episode 526, Goal reached at timestep: 281, States explored: 80, Total reward: -70.28966249642872
Episode 527, Goal reached at timestep: 113, States explored: 80, Total reward: -29.62065457806593
Episode 528, Goal reached at timestep: 833, States explored: 80, Total reward: -163.87195411461647
Episode 529, Goal reached at timestep: 431, States explored: 80, Total reward: -124.47325311649007
Episode 530, Goal reached at timestep: 117, States explored: 80, Total reward: -29.362136713409992
Episode 531, Goal reached at timestep: 131, States explored: 80, Total reward: -40.041262465936306
Episode 532, Goal reached at timestep: 153, States explored: 80, Total reward: -41.093960660987875
Episode 533, Goal reached at timestep: 150, States explored: 80, Total reward: -35.52428237955494
Episode 534, Goal reached at timestep: 143, States explored: 80, Total reward: -33.74001162851492
Episode 535, Goal reached at timestep: 395, States explored: 80, Total reward: -141.2893637006394
Episode 536, Goal reached at timestep: 228, States explored: 80, Total reward: -51.81021190213538
Episode 537, Goal reached at timestep: 80, States explored: 80, Total reward: -19.33355490278178
Episode 538, Goal reached at timestep: 301, States explored: 80, Total reward: -68.36019368716057
Episode 539, Goal reached at timestep: 841, States explored: 80, Total reward: -225.09457075115074
Episode 540, Goal reached at timestep: 669, States explored: 80, Total reward: -159.89954989741688
Episode 541, Goal reached at timestep: 117, States explored: 80, Total reward: -35.116950099595265
Episode 542, Goal reached at timestep: 438, States explored: 80, Total reward: -106.56368772476237
Episode 543, Goal reached at timestep: 232, States explored: 80, Total reward: -57.0935687060085
Episode 544, Goal reached at timestep: 557, States explored: 80, Total reward: -120.87599732871084
Episode 545, Goal reached at timestep: 366, States explored: 80, Total reward: -62.88047217906864
Episode 546, Goal reached at timestep: 102, States explored: 80, Total reward: -21.402080740346953
Episode 547, Goal reached at timestep: 1277, States explored: 80, Total reward: -246.67968030472974
Episode 548, Goal reached at timestep: 345, States explored: 80, Total reward: -77.09632526890984
Episode 549, Goal reached at timestep: 123, States explored: 80, Total reward: -30.726312417453293
Episode 550, Goal reached at timestep: 276, States explored: 80, Total reward: -56.86812168898443
Episode 551, Goal reached at timestep: 418, States explored: 80, Total reward: -83.04433482778455
Episode 552, Goal reached at timestep: 222, States explored: 80, Total reward: -55.3951764284526
Episode 553, Goal reached at timestep: 160, States explored: 80, Total reward: -36.17383838218624
Episode 554, Goal reached at timestep: 66, States explored: 80, Total reward: -15.341664895231377
Episode 555, Goal reached at timestep: 215, States explored: 80, Total reward: -37.1246542696096
Episode 556, Goal reached at timestep: 790, States explored: 80, Total reward: -157.0449434024515
Episode 557, Goal reached at timestep: 277, States explored: 80, Total reward: -63.68744204147557
Episode 558, Goal reached at timestep: 259, States explored: 80, Total reward: -56.28009896412893
Episode 559, Goal reached at timestep: 98, States explored: 80, Total reward: -28.693584242715655
Episode 560, Goal reached at timestep: 166, States explored: 80, Total reward: -39.22804315172831
Episode 561, Goal reached at timestep: 1114, States explored: 80, Total reward: -190.30313495602766
Episode 562, Goal reached at timestep: 70, States explored: 80, Total reward: -17.99029616271958
Episode 563, Goal reached at timestep: 162, States explored: 80, Total reward: -41.41777603827126
Episode 564, Goal reached at timestep: 214, States explored: 80, Total reward: -50.58452159109093
Episode 565, Goal reached at timestep: 539, States explored: 80, Total reward: -141.01642205897173
Episode 566, Goal reached at timestep: 655, States explored: 80, Total reward: -194.00324441694704
Episode 567, Goal reached at timestep: 306, States explored: 80, Total reward: -55.225148105489005
Episode 568, Goal reached at timestep: 90, States explored: 80, Total reward: -21.036372550422097
Episode 569, Goal reached at timestep: 260, States explored: 80, Total reward: -58.27049650426904
Episode 570, Goal reached at timestep: 285, States explored: 80, Total reward: -57.142166320360644
Episode 571, Goal reached at timestep: 146, States explored: 80, Total reward: -32.29779038707011
Episode 572, Goal reached at timestep: 51, States explored: 80, Total reward: -12.728156397001662
Episode 573, Goal reached at timestep: 151, States explored: 80, Total reward: -28.48138860955756
Episode 574, Goal reached at timestep: 389, States explored: 80, Total reward: -91.06880477318762
Episode 575, Goal reached at timestep: 484, States explored: 80, Total reward: -80.27633242904416
Episode 576, Goal reached at timestep: 522, States explored: 80, Total reward: -142.06338576922496
Episode 577, Goal reached at timestep: 322, States explored: 80, Total reward: -101.19277597825695
Episode 578, Goal reached at timestep: 233, States explored: 80, Total reward: -57.48092667710056
Episode 579, Goal reached at timestep: 295, States explored: 80, Total reward: -61.25701680401683
Episode 580, Goal reached at timestep: 847, States explored: 80, Total reward: -164.0008108369386
Episode 581, Goal reached at timestep: 82, States explored: 80, Total reward: -18.337043557316658
Episode 582, Goal reached at timestep: 675, States explored: 80, Total reward: -130.17494936680623
Episode 583, Goal reached at timestep: 671, States explored: 80, Total reward: -151.77003883180592
Episode 584, Goal reached at timestep: 411, States explored: 80, Total reward: -110.66830863697281
Episode 585, Goal reached at timestep: 93, States explored: 80, Total reward: -22.966601167816037
Episode 586, Goal reached at timestep: 248, States explored: 80, Total reward: -52.431992516264984
Episode 587, Goal reached at timestep: 369, States explored: 80, Total reward: -83.34789836811392
Episode 588, Goal reached at timestep: 428, States explored: 80, Total reward: -127.36389659196105
Episode 589, Goal reached at timestep: 136, States explored: 80, Total reward: -36.10867901243122
Episode 590, Goal reached at timestep: 381, States explored: 80, Total reward: -92.37939339137003
Episode 591, Goal reached at timestep: 204, States explored: 80, Total reward: -42.81956113341239
Episode 592, Goal reached at timestep: 176, States explored: 80, Total reward: -54.39315534682025
Episode 593, Goal reached at timestep: 1109, States explored: 80, Total reward: -281.13112440917917
Episode 594, Goal reached at timestep: 56, States explored: 80, Total reward: -11.039276410589341
Episode 595, Goal reached at timestep: 1139, States explored: 82, Total reward: -355.7782367530232
Episode 596, Goal reached at timestep: 388, States explored: 82, Total reward: -110.28835528166444
Episode 597, Goal reached at timestep: 115, States explored: 82, Total reward: -35.28985292640551
Episode 598, Goal reached at timestep: 98, States explored: 82, Total reward: -32.486219477022374
Episode 599, Goal reached at timestep: 99, States explored: 82, Total reward: -26.648188270082922
Episode 600, Goal reached at timestep: 531, States explored: 83, Total reward: -137.91844157949
Episode 601, Goal reached at timestep: 219, States explored: 83, Total reward: -54.17839725219583
Episode 602, Goal reached at timestep: 683, States explored: 83, Total reward: -175.82158641451767
Episode 603, Goal reached at timestep: 249, States explored: 83, Total reward: -76.06797817544242
Episode 604, Goal reached at timestep: 396, States explored: 83, Total reward: -83.33913630381066
Episode 605, Goal reached at timestep: 1960, States explored: 83, Total reward: -393.9551469796457
Episode 606, Goal reached at timestep: 244, States explored: 83, Total reward: -46.35589896019719
Episode 607, Goal reached at timestep: 218, States explored: 83, Total reward: -49.70550715191366
Episode 608, Goal reached at timestep: 135, States explored: 83, Total reward: -31.997574164980733
Episode 609, Goal reached at timestep: 989, States explored: 83, Total reward: -194.03458218843792
Episode 610, Goal reached at timestep: 195, States explored: 83, Total reward: -45.80220514944068
Episode 611, Goal reached at timestep: 378, States explored: 83, Total reward: -96.86932102708815
Episode 612, Goal reached at timestep: 549, States explored: 83, Total reward: -146.4150118356636
Episode 613, Goal reached at timestep: 439, States explored: 83, Total reward: -109.63307849221371
Episode 614, Goal reached at timestep: 313, States explored: 83, Total reward: -62.23340794833046
Episode 615, Goal reached at timestep: 107, States explored: 83, Total reward: -23.38706057461014
Episode 616, Goal reached at timestep: 472, States explored: 83, Total reward: -78.7303330028835
Episode 617, Goal reached at timestep: 251, States explored: 83, Total reward: -60.24062306542546
Episode 618, Goal reached at timestep: 398, States explored: 83, Total reward: -94.3502043547235
Episode 619, Goal reached at timestep: 206, States explored: 83, Total reward: -80.22770517328358
Episode 620, Goal reached at timestep: 85, States explored: 83, Total reward: -22.364560475240534
Episode 621, Goal reached at timestep: 659, States explored: 83, Total reward: -144.8492818485063
Episode 622, Goal reached at timestep: 167, States explored: 83, Total reward: -31.228173558830793
Episode 623, Goal reached at timestep: 142, States explored: 83, Total reward: -33.977460750868765
Episode 624, Goal reached at timestep: 157, States explored: 83, Total reward: -27.985596346263204
Episode 625, Goal reached at timestep: 177, States explored: 83, Total reward: -45.59278540973102
Episode 626, Goal reached at timestep: 160, States explored: 83, Total reward: -39.9137659601607
Episode 627, Goal reached at timestep: 94, States explored: 83, Total reward: -24.885912422931252
Episode 628, Goal reached at timestep: 386, States explored: 83, Total reward: -71.30056516125545
Episode 629, Goal reached at timestep: 470, States explored: 83, Total reward: -93.21424840509292
Episode 630, Goal reached at timestep: 622, States explored: 83, Total reward: -111.65722269468007
Episode 631, Goal reached at timestep: 267, States explored: 83, Total reward: -56.26448714178428
Episode 632, Goal reached at timestep: 153, States explored: 83, Total reward: -32.83102529789126
Episode 633, Goal reached at timestep: 172, States explored: 83, Total reward: -46.74986728475337
Episode 634, Goal reached at timestep: 728, States explored: 83, Total reward: -203.9027673769222
Episode 635, Goal reached at timestep: 142, States explored: 83, Total reward: -31.30835888393328
Episode 636, Goal reached at timestep: 166, States explored: 83, Total reward: -36.48472706043564
Episode 637, Goal reached at timestep: 139, States explored: 83, Total reward: -26.85128344613747
Episode 638, Goal reached at timestep: 925, States explored: 83, Total reward: -165.5361220819784
Episode 639, Goal reached at timestep: 113, States explored: 83, Total reward: -23.726341443869373
Episode 640, Goal reached at timestep: 269, States explored: 83, Total reward: -53.68685716694523
Episode 641, Goal reached at timestep: 230, States explored: 83, Total reward: -43.35849741335259
Episode 642, Goal reached at timestep: 389, States explored: 83, Total reward: -75.53098513292483
Episode 643, Goal reached at timestep: 135, States explored: 83, Total reward: -35.35965597770348
Episode 644, Goal reached at timestep: 134, States explored: 83, Total reward: -30.226769331643187
Episode 645, Goal reached at timestep: 127, States explored: 83, Total reward: -36.20697208257003
Episode 646, Goal reached at timestep: 201, States explored: 83, Total reward: -38.36470720553211
Episode 647, Goal reached at timestep: 224, States explored: 83, Total reward: -54.54896089179563
Episode 648, Goal reached at timestep: 382, States explored: 83, Total reward: -79.66750818704251
Episode 649, Goal reached at timestep: 226, States explored: 83, Total reward: -60.60527865610838
Episode 650, Goal reached at timestep: 202, States explored: 83, Total reward: -50.7691098585272
Episode 651, Goal reached at timestep: 178, States explored: 83, Total reward: -44.702813739447905
Episode 652, Goal reached at timestep: 1011, States explored: 83, Total reward: -227.22905967921776
Episode 653, Goal reached at timestep: 214, States explored: 83, Total reward: -46.504201860940434
Episode 654, Goal reached at timestep: 139, States explored: 83, Total reward: -28.622616451533375
Episode 655, Goal reached at timestep: 168, States explored: 83, Total reward: -48.61625698623824
Episode 656, Goal reached at timestep: 141, States explored: 83, Total reward: -26.47841112633485
Episode 657, Goal reached at timestep: 75, States explored: 83, Total reward: -17.46369694936889
Episode 658, Goal reached at timestep: 281, States explored: 83, Total reward: -50.75137077146069
Episode 659, Goal reached at timestep: 359, States explored: 83, Total reward: -69.6100712562746
Episode 660, Goal reached at timestep: 255, States explored: 83, Total reward: -55.67193403190932
Episode 661, Goal reached at timestep: 620, States explored: 83, Total reward: -136.64725438656905
Episode 662, Goal reached at timestep: 57, States explored: 83, Total reward: -14.181707758893866
Episode 663, Goal reached at timestep: 1123, States explored: 83, Total reward: -244.42551110605055
Episode 664, Goal reached at timestep: 76, States explored: 83, Total reward: -22.216341269443685
Episode 665, Goal reached at timestep: 218, States explored: 83, Total reward: -49.94265079575946
Episode 666, Goal reached at timestep: 229, States explored: 83, Total reward: -50.44250398648754
Episode 667, Goal reached at timestep: 343, States explored: 83, Total reward: -61.12341478483977
Episode 668, Goal reached at timestep: 87, States explored: 83, Total reward: -24.841274140941827
Episode 669, Goal reached at timestep: 173, States explored: 83, Total reward: -34.65356612143588
Episode 670, Goal reached at timestep: 593, States explored: 83, Total reward: -97.70691077387447
Episode 671, Goal reached at timestep: 293, States explored: 83, Total reward: -63.30021361784846
Episode 672, Goal reached at timestep: 191, States explored: 83, Total reward: -45.40214344222188
Episode 673, Goal reached at timestep: 382, States explored: 83, Total reward: -83.53199882227776
Episode 674, Goal reached at timestep: 1007, States explored: 83, Total reward: -181.69348582626148
Episode 675, Goal reached at timestep: 247, States explored: 83, Total reward: -47.60165077880274
Episode 676, Goal reached at timestep: 1520, States explored: 83, Total reward: -250.16189843577547
Episode 677, Goal reached at timestep: 135, States explored: 83, Total reward: -38.598170604602636
Episode 678, Goal reached at timestep: 461, States explored: 83, Total reward: -94.75319472952667
Episode 679, Goal reached at timestep: 43, States explored: 83, Total reward: -9.65998780157921
Episode 680, Goal reached at timestep: 1531, States explored: 83, Total reward: -275.9536895921026
Episode 681, Goal reached at timestep: 143, States explored: 83, Total reward: -34.25157990466607
Episode 682, Goal reached at timestep: 169, States explored: 83, Total reward: -39.65139269200277
Episode 683, Goal reached at timestep: 98, States explored: 83, Total reward: -16.680666157356953
Episode 684, Goal reached at timestep: 251, States explored: 83, Total reward: -69.46226973420785
Episode 685, Goal reached at timestep: 692, States explored: 83, Total reward: -154.23232777839792
Episode 686, Goal reached at timestep: 129, States explored: 83, Total reward: -25.483694301682537
Episode 687, Goal reached at timestep: 144, States explored: 83, Total reward: -29.67091330444738
Episode 688, Goal reached at timestep: 350, States explored: 83, Total reward: -86.3785013883434
Episode 689, Goal reached at timestep: 58, States explored: 83, Total reward: -14.222192229869725
Episode 690, Goal reached at timestep: 180, States explored: 83, Total reward: -41.86154010593384
Episode 691, Goal reached at timestep: 361, States explored: 83, Total reward: -96.03864961506262
Episode 692, Goal reached at timestep: 224, States explored: 83, Total reward: -46.37532726386824
